FIPS,State,County,N_1982,N_1987,N_1992,N_1997,P_1982,P_1987,P_1992,P_1997
19179,Iowa,Wapello,2114926.932,1691466.168,1710810.565,1341132.465,724388.9973,577415.8482,598474.2305,457000.387
19181,Iowa,Warren,3961068.731,3123132.135,2759584.861,2276726.098,1339602.053,1059018.826,924050.0652,747753.298
19183,Iowa,Washington,5580577.174,4385375.694,5077296.124,5900260.075,2164462.184,1718384.965,2013871.292,2415436.497
19185,Iowa,Wayne,3300169.483,2416173.015,2137348.11,2183936.96,1076041.281,789790.0255,713747.374,700326.708
19187,Iowa,Webster,2099864.107,1500322.083,1654276.307,2042956.228,775000.7131,579850.8225,657320.2538,811530.755
19189,Iowa,Winnebago,1465062.518,1203472.018,1049482.165,715041.3675,536723.0424,445697.2825,413357.2345,265682.23
19191,Iowa,Winneshiek,7957202.734,7045126.213,6617771.902,5204166.163,2260599.769,2035282.458,1961713.243,1485523.862
19193,Iowa,Woodbury,6094928.68,4468034.958,4171014.255,3675667.453,2042902.654,1505413.533,1434090.587,1237784.959
19195,Iowa,Worth,1618428.32,1320575.12,1293850.109,897109.59,582388.9185,480851.124,490715.4269,327662.878
19197,Iowa,Wright,1813951.783,1123376.245,1170346.128,3785121.63,690217.1155,425529.1175,452314.0935,1643244.767
20001,Kansas,Allen,1785811.581,1494744.525,1541988.238,1578340.773,529911.4349,437124.3085,453908.7885,478909.5475
20003,Kansas,Anderson,2166946.178,1766374.685,1836698.005,2235195.359,664616.614,531356.5615,571401.2865,703119.5385
20005,Kansas,Atchison,1754588.188,1509175.623,1752645.073,1557853.643,542412.873,463958.9415,555854.19,483493.2011
20007,Kansas,Barber,3959153.163,3888277.155,2886583.298,2996756.4,1208626.9,1165641.746,876082.359,886286.315
20009,Kansas,Barton,3355359.716,3423235.932,4875035.55,4826852.435,948569.6597,951763.5796,1253643.63,1349671.143
20011,Kansas,Bourbon,2299410.389,2163579.218,2300047.005,2640092.295,691290.9339,654046.512,714774.4773,812005.8035
20013,Kansas,Brown,2602480.063,2161583.095,1979548.908,1527237.488,822378.982,700678.4825,636614.691,475915.1605
20015,Kansas,Butler,5507294.458,4832211.711,5317245.493,5392511.108,1621827.992,1434843.327,1619152.295,1609432.599
20017,Kansas,Chase,1761590.683,1728199.195,2271411.173,2812983.43,540355.58,521039.51,682574.4995,806912.1725
20019,Kansas,Chautauqua,1984822.637,1650630.766,1931915.895,2254010.888,628369.1795,508982.8962,590152.815,681461.224
20021,Kansas,Cherokee,1203566.845,1120914.382,1330561.908,1555178.727,376360.9885,354017.9548,427142.125,513033.6276
20023,Kansas,Cheyenne,2059698.663,1874020.253,1966196.833,2030708.628,626301.173,584365.571,614993.646,601732.022
20025,Kansas,Clark,2631709.948,2689312.7,2792248.535,3369285.443,735589.527,723352.766,739378.3575,934850.065
20027,Kansas,Clay,2361865.058,2150112.205,2196482.855,2151860.96,745636.207,698183.1275,729903.88,711005.9618
20029,Kansas,Cloud,1874062.919,1595067.441,1814185.773,1668622.428,592232.4166,512986.2722,594245.238,522204.935
20031,Kansas,Coffey,1731531.453,1382362.015,1724414.473,1324627.168,535133.3865,415910.3885,527688.25,397155.31
20033,Kansas,Comanche,1703031.573,2152203.843,2022593.673,1996944.563,527984.131,663808.986,635707.63,612044.379
20035,Kansas,Cowley,4253842.23,2941103.825,3274382.271,3890195.623,1296262.859,912355.2918,1020688.838,1185557.411
20037,Kansas,Crawford,2073543.024,1475790.558,1945791.833,1892591.758,644036.4144,454694.931,605635.499,581748.1055
20039,Kansas,Decatur,2985258.986,2504282.743,2722341.388,2611922.275,884243.4177,755126.6215,834632.535,787955.516
20041,Kansas,Dickinson,3500401.635,3232936.18,3310871.598,3208864.695,1037316.961,959549.6775,992046.1305,969106.145
20043,Kansas,Doniphan,1237820.863,1091770.723,981584.805,833862.695,401151.726,350209.7322,311906.7115,260690.8025
20045,Kansas,Douglas,1753606.152,1368386.06,1425874.478,1316571.485,520994.4506,389438.7815,405585.3038,388082.5335
20047,Kansas,Edwards,2124654.375,1940674.35,2439364.73,2052596.97,601375.913,549696.548,722013.11,628461.105
20049,Kansas,Elk,2117842.206,1769288.854,1867890.96,2054676.563,680028.6809,554341.9611,564380.0608,596511.476
20051,Kansas,Ellis,2784520.566,2538910.65,2461651.106,2780736.448,837927.6937,766870.3126,765280.1822,833413.2652
20053,Kansas,Ellsworth,1635857.938,1742383.385,1783348.05,1576236.03,513769.7475,549457.902,564873.069,492336.0795
20055,Kansas,Finney,5503465.155,7128448.993,7464787.885,10151871.03,1641500.376,2067483.433,2086562.925,2847185.346
20057,Kansas,Ford,5509651.838,5264121.78,5640971.927,6759941.799,1504921.795,1435872.48,1501502.352,1835386.392
20059,Kansas,Franklin,2322326.667,1863649.662,1859797.551,1958676.794,692702.8927,538167.4341,546844.8481,580414.8431
20061,Kansas,Geary,1102031.638,1199660.443,1176082.55,1161665.175,352846.459,384245.514,390012.143,385603.1597
20063,Kansas,Gove,3706956.423,3378203.21,3760323.203,3651772.598,1121765.648,975375.421,1130821.075,1063068.468
20065,Kansas,Graham,1968003.922,1666019.775,1658914.313,1830476.458,596851.2651,497982.5205,513070.104,553674.163
20067,Kansas,Grant,2912329.425,5417910.238,6236941.365,6271409.355,866175.515,1407431.524,1790178.673,1821330.303
20069,Kansas,Gray,3783657.175,5521198.868,4921285.918,6797969.333,1131464.416,1614224.207,1392548.199,1848556.14
20071,Kansas,Greeley,1513254.088,2017878.885,2315401.738,2339226.485,443235.326,577865.86,636497.005,581825.6925
20073,Kansas,Greenwood,3501143.47,2896205.273,3407008.055,3922707.418,1065900.682,878168.337,1028768.335,1168619.171
20075,Kansas,Hamilton,1629762.065,2201838.595,3335151.038,3555708.043,441682.7385,630663.529,973078.347,944217.984
20077,Kansas,Harper,2521366.635,3087046.925,2378690.935,2028494.813,760116.7895,878175.262,702287.804,616599.546
20079,Kansas,Harvey,2059147.358,1888258.235,1835271.913,1694959.585,628582.5815,592444.1245,566577.25,521812.483
20081,Kansas,Haskell,5907909.393,4903631.853,5988212.44,7946777.283,1643537.7,1373554.607,1700412.012,2140816.973
20083,Kansas,Hodgeman,2935651.88,3161076.843,3401747.293,2932353.135,811349.2295,867783.923,920362.169,794781.057
20085,Kansas,Jackson,2837202.548,2182341.686,2223089.45,2215270.692,871785.0195,674903.6094,687997.0816,691548.0938
20087,Kansas,Jefferson,2094655.509,1651045.645,1907470.997,1843538.168,637281.7109,497455.8913,582953.9656,549189.7292
20089,Kansas,Jewell,3071726.427,2507927.33,2479210.628,1886174.993,989307.1631,823783.1943,819796.846,607702.3035
20091,Kansas,Johnson,1194118.262,1027276.456,1061955.405,1114076.305,355541.6796,295225.4572,306012.022,297841.362
20093,Kansas,Kearny,3053123.67,3001087.392,4506015.438,4036161.642,905580.2398,887132.4772,1257470.551,922661.9981
20095,Kansas,Kingman,2305425.988,2400216.298,2509257.111,2256380.15,698829.883,729270.0235,748040.1359,681204.9625
20097,Kansas,Kiowa,1562202.1,1291560.945,1456653.875,1625480.228,473421.404,384769.458,384973.028,420301.891
20099,Kansas,Labette,2855690.353,2574654.03,2559878.62,2804786.208,866592.9394,769144.056,768606.495,843976.3955
20101,Kansas,Lane,2512360.358,2275362.703,2831748.63,3231885.328,776421.052,659270.95,857932.1225,917883.36
20103,Kansas,Leavenworth,1936121.647,1670550.921,1706953.28,1653582.249,556754.2766,491563.4397,492737.7188,481053.9973
20105,Kansas,Lincoln,2392406.478,2417660.79,2306690.705,1641003.188,730363.281,728476.92,699061.2365,515007.913
20107,Kansas,Linn,2078161.463,1728485.858,1739169.51,1910047.783,644358.003,538192.1852,545349.3272,590687.0295
20109,Kansas,Logan,1483453.226,1376231.749,1447923.48,1590595.965,449716.146,421989.4924,448804.5415,411918.063
20111,Kansas,Lyon,3328685.83,3221010.194,2816546.293,3031558.669,995402.9567,940986.5809,812044.7934,903454.4146
20113,Kansas,McPherson,2987490.506,2910152.142,3051128.983,2926422.208,867096.0646,857478.1516,933441.0465,892522.4565
20115,Kansas,Marion,3722935.631,3283057.777,3659976.515,3630782.35,1100867.86,988812.0901,1105996.385,1078181.527
20117,Kansas,Marshall,2821685.881,2658676.776,2610729.836,2196540.837,880191.5767,821149.7964,852766.6472,684109.6128
20119,Kansas,Meade,1899397.865,2109809.013,2050717.588,2257765.593,554645.8285,565610.9125,558707.3365,588807.1425
20121,Kansas,Miami,2218763.905,1746294.842,2032646.712,2299267.818,665700.767,531696.7673,604525.4747,681088.4145
20123,Kansas,Mitchell,2325877.143,2224668.93,2348250.68,2291735.22,714211.554,690461.589,742203.003,724375.793
20125,Kansas,Montgomery,2122141.194,1753911.328,1976526.7,2183044.036,664942.7319,554050.206,636325.663,711072.8169
20127,Kansas,Morris,2834479.808,2500370.833,2411280.828,2314373.31,834316.881,757017.137,737143.14,689578.167
20129,Kansas,Morton,736501.7275,653832.1275,677346.8575,845879.5125,228283.8521,205194.286,210914.778,267662.765
20131,Kansas,Nemaha,3962073.14,3576031.393,3922435.148,3775658.195,1224290.852,1109592.977,1272123.491,1215120.164
20133,Kansas,Neosho,2184112.938,1810021.405,2145339.667,2202127.648,664914.6225,563164.757,657005.8502,667859.9365
20135,Kansas,Ness,2065632.655,1870894.248,2006750.905,1815840.198,638236.881,563564.3575,611688.35,559131.1515
20137,Kansas,Norton,2378289.228,1860288.544,1995519.308,2354753.394,732773.2065,588167.2684,649873.628,792953.2126
20139,Kansas,Osage,2072539.497,1595075.661,1669019.027,1497737.36,633352.7833,477943.2964,518154.8292,450154.5145
20141,Kansas,Osborne,2487555.464,2192096.879,2176980.137,1787777.225,766779.0504,668114.8939,701672.0656,568312.173
20143,Kansas,Ottawa,2027462.598,1801055.064,1813294.743,1957084.243,611563.046,532759.9311,549275.848,584570.312
20145,Kansas,Pawnee,2030627.498,2478306.885,3302867.618,3890066.33,619333.053,674752.2025,914862.014,1010728.676
20147,Kansas,Phillips,3302946.133,2773767.488,2962789.094,2765264.378,1071921.426,912395.3345,968354.3371,890683.573
20149,Kansas,Pottawatomie,3480990.282,2867500.121,3181350.346,3197092.168,1096671.818,902122.0769,1022252.531,1021650.888
20151,Kansas,Pratt,2428657.603,2501984.695,3214880.673,2903309.828,735529.8048,740121.473,953592.263,798913.095
20153,Kansas,Rawlins,2331128.513,2129778.123,2023815.574,1937875.425,712710.2385,670483.494,643287.1486,619666.476
20155,Kansas,Reno,3812193.995,3430140.376,3534044.927,3893946.935,1102191.243,997798.6142,1030559.597,1150170.339
20157,Kansas,Republic,2891267.906,2609943.713,2612626.575,2703264.943,898317.5854,804961.2245,813308.965,796770.0675
20159,Kansas,Rice,2422592.76,2200594.428,2094909.133,2011909.754,702921.1375,632915.211,624929.8715,610040.0161
20161,Kansas,Riley,1850529.708,1721747.66,1454755.965,1537323.363,565442.5785,547920.652,462358.9255,404122.407
20163,Kansas,Rooks,1840415.433,1677598.586,2013036.99,2252366.103,558714.393,517449.6757,620621.166,695752.424
20165,Kansas,Rush,1483145.758,1067585.925,1090154.598,965464.2075,441199.307,325456.1995,332849.072,292267.684
20167,Kansas,Russell,1717517.505,1634289.458,1579004.945,1429373.839,519614.327,501605.448,488156.446,443137.6549
20169,Kansas,Saline,2223160.553,1852828.045,1758062.475,1941570.325,684088.838,575696.2983,560870.7365,601266.304
20171,Kansas,Scott,5487605.295,6482271.15,7554564.513,8533858.768,1489019.865,1713349.212,2118243.356,2178420.355
20173,Kansas,Sedgwick,2808619.88,2362899.36,2134524.286,1983153.597,738820.236,620708.8425,558865.6222,533838.5441
20175,Kansas,Seward,3018846.515,3151217.841,3184532.873,4917666.23,833703.722,871041.7764,899724.047,1319143.667
20177,Kansas,Shawnee,1195380.843,960233.92,1033436.613,1044221.508,364401.4573,293494.5135,323142.2207,315943.9367
20179,Kansas,Sheridan,2559866.278,2079644.053,2281726.223,2663493.591,772951.6715,538007.9325,675614.24,781245.6839
20181,Kansas,Sherman,1643961.903,1412218.265,1713671.658,1534493.665,503704.5745,428352.2305,463651.633,408866.17
20183,Kansas,Smith,3383510.532,2701992.515,2734198.683,2423049.328,1059407.521,857811.2482,878891.2935,749008.2882
20185,Kansas,Stafford,2390178.423,2658266.505,2638473.818,2794698.753,601056.021,691991.184,780111.23,728637.3075
20187,Kansas,Stanton,1716843.346,1788910.875,2109118.48,2499797.448,466368.7628,436784.438,588384.91,641630.585
20189,Kansas,Stevens,840163.95,2023407.045,2821722.588,2487692.695,243365.98,590524.492,817859.846,641847.4505
20191,Kansas,Sumner,2210815.016,2085020.014,2045559.853,1837607.905,668174.4294,630521.5526,591772.5022,530275.0095
20193,Kansas,Thomas,1894527.685,1579056.043,2513632.829,2342770.675,562100.519,481970.979,680447.2581,613065.115
20195,Kansas,Trego,2034206.56,1756198.619,1948083.363,1909392.603,620869.7645,531241.5874,571394.337,582247.693
20197,Kansas,Wabaunsee,3371166.135,2493382.15,2330630.233,2559784.055,1034893.47,770793.1155,711234.263,794734.1757
20199,Kansas,Wallace,1474804.32,1091112.545,1112998.038,1256743.458,454385.858,334864.7435,338492.4875,318195.2935
20201,Kansas,Washington,3940395.535,3496436.763,3540504.243,3820546.29,1251409.568,1158406.382,1187583.94,1287134.124
20203,Kansas,Wichita,3191283.89,3381871.163,4952999.295,4833305.42,956130.5395,964594.888,1368301.167,1255139.536
20205,Kansas,Wilson,1838828.262,1407242.075,1454872.753,1614797.751,576845.9252,437941.8455,462736.363,514810.4784
20207,Kansas,Woodson,1713014.285,1090476.49,1230286.685,1292221.79,527955.0135,271694.171,376329.675,398175.771
20209,Kansas,Wyandotte,216076.805,117336.455,161430.225,174813.5075,62586.79,29757.345,39336.5625,41796.312
21001,Kentucky,Adair,2175505.856,2090773.337,2322479.716,2337297.403,564163.7015,535577.4985,631977.3554,645064.2955
21003,Kentucky,Allen,1781253.801,1836876.534,2084566.491,2621085.949,555715.7201,586860.7049,681957.7575,834922.8082
21005,Kentucky,Anderson,934445.1375,828729.806,916518.4375,786693.372,243930.959,227392.2001,263626.4625,231315.5482
21007,Kentucky,Ballard,584380.078,665080.5755,907998.61,883936.43,184356.3385,210930.6982,290946.7435,278913.43
21009,Kentucky,Barren,3781226.576,3684877.785,4056349.617,4333399.275,994187.2466,989459.4266,1109448.154,1201961.054
21011,Kentucky,Bath,1263805.466,1371560.739,1395814.771,1206147.378,370413.0968,398815.2819,416407.0338,374348.636
21013,Kentucky,Bell,34009.1915,43559.1925,46639.8975,27166.175,11234.4166,11108.1335,11319.9675,8249.245
21015,Kentucky,Boone,949966.605,738440.56,653527.424,655985.445,275264.8315,215520.5547,191625.6301,192969.56
21017,Kentucky,Bourbon,2548110.232,2599851.936,2727517.25,2527065.115,773413.5884,778724.7714,829922.589,779347.0325
21019,Kentucky,Boyd,210789.1725,185392.715,201220.455,209064.385,59526.046,43901.272,60508.89,50205.567
21021,Kentucky,Boyle,1644521.878,1476022.732,1674751.307,1412280.118,498845.2944,436536.8326,495960.0887,433419.246
21023,Kentucky,Bracken,855294.395,865766.481,769399.775,641038.0575,224132.8365,234670.2499,212965.8215,186349.461
21025,Kentucky,Breathitt,77303.597,51371.765,59635.2075,38758.7925,23217.1043,15142.1785,17601.9475,9333.1085
21027,Kentucky,Breckinridge,2470514.494,2246959.383,2371999.068,2033239.638,810012.6956,747915.8187,789711.16,660125.232
21029,Kentucky,Bullitt,794787.699,639859.637,623367.7715,540285.4025,225319.8686,185667.0841,187500.3361,156335.9405
21031,Kentucky,Butler,800747.712,801314.205,900866.4195,1380873.185,259475.2257,266465.6425,294389.2662,439555.2825
21033,Kentucky,Caldwell,1067208.275,1025072.33,869488.345,832195.445,342961.9765,334815.0268,277647.3355,265099.447
21035,Kentucky,Calloway,571555.188,542905.84,902732.3225,1307736.97,168966.7686,167277.2136,272096.7225,391104.0955
21037,Kentucky,Campbell,476260.959,394734.4545,467398.489,443511.6805,137853.2771,114526.6718,141008.0626,136352.3612
21039,Kentucky,Carlisle,667382.66,541059.6775,493283.98,548763.225,192227.755,167930.5075,162080.4,174311.459
21041,Kentucky,Carroll,469534.38,491809.484,475697.6225,405907.565,141118.4535,151732.3586,150448.7855,127643.805
21043,Kentucky,Carter,545607.785,590676.424,544956.298,507396.694,167847.3312,185470.0748,166760.8437,153122.9034
21045,Kentucky,Casey,2067197.08,1980803.92,2067411.684,2042832.774,598209.9436,575245.4672,619119.5954,613879.8066
21047,Kentucky,Christian,1794509.742,1619388.403,1813914.69,1997645.367,578604.5476,528579.0242,583004.268,628214.5816
21049,Kentucky,Clark,2032996.899,2049247.6,1981033.938,2090011.877,632149.3095,640283.507,616642.8525,654562.9658
21051,Kentucky,Clay,210889.3625,146485.2815,167335.935,172550.395,64540.6061,45893.1366,51096.877,52397.729
21053,Kentucky,Clinton,1038664.451,1037043.211,901844.5975,1007974.443,310012.3482,308792.6668,269621.136,309029.187
21055,Kentucky,Crittenden,1110963.642,990105.465,989280.1355,939339.2275,347910.7733,309527.0934,314907.2339,295460.789
21057,Kentucky,Cumberland,730424.601,674600.592,583132.305,587587.695,211155.9389,203983.1127,177295.809,178255.465
21059,Kentucky,Daviess,1207652.429,1045805.009,1135966.561,1303013.188,365310.6047,325699.7071,362502.5608,426766.17
21061,Kentucky,Edmonson,749176.3385,912013.9435,1156046.515,982667.1715,224358.4074,274445.8344,351001.4845,301299.1756
21063,Kentucky,Elliott,220324.806,214829.651,226763.2725,248782.64,63875.7639,64705.6729,70611.6855,78140.0385
21065,Kentucky,Estill,377795.513,386789.8635,409976.91,335795.475,115847.8451,120243.4099,127961.4065,104588.952
21067,Kentucky,Fayette,1800155.048,1697886.045,1656189.045,1803296.688,491250.981,446556.295,373434.7075,410603.095
21069,Kentucky,Fleming,2122080.399,2378601.476,2359618.385,2203282.008,543506.9286,613663.2082,631950.5285,606688.7155
21071,Kentucky,Floyd,43195.3465,24558.92,35217.225,22865.23,12990.0936,7311.911,10470.607,6665.986
21073,Kentucky,Franklin,929885.55,866651.201,773404.0375,691611.851,283975.6447,267922.6573,239215.57,213703.5694
21075,Kentucky,Fulton,231080.1825,200432.48,157837.805,103859.3525,66216.417,55826.5015,49867.485,31510.13
21077,Kentucky,Gallatin,285527.177,289449.766,261344.5825,235470.5725,83907.7218,85568.3589,76934.291,69245.105
21079,Kentucky,Garrard,2038401.312,1974937.802,2011840.868,1817956.215,602031.7778,572922.9643,612894.6795,543674.833
21081,Kentucky,Grant,1051866.953,911095.339,1000337.067,825075.1325,301223.4529,273183.0311,304269.2009,250165.272
21083,Kentucky,Graves,1162296.713,1025667.78,1799788.958,2682693.553,379066.2026,330905.9955,562292.015,836954.465
21085,Kentucky,Grayson,1883872.663,2032904.425,2246931.18,2341928.508,560683.5532,615077.8285,691814.4341,711834.4355
21087,Kentucky,Green,1987420.78,1770047.232,1754679.64,1700461.55,538938.0102,499797.5126,499255.4685,496332.2037
21089,Kentucky,Greenup,477694.9805,456382.7745,522791.3015,507887.395,143899.0948,141935.4039,158132.5284,149678.1805
